"","Ch1","Ch2","Ch3","Ch4"
"18079",0,1,0,0
"18080",1,0,0,0
"18081",1,0,0,0
"18089",0,1,0,0
"18090",0,0,0,1
"18091",0,0,0,1
"18092",0,0,0,1
"18093",0,0,0,1
"18094",0,0,0,1
"18095",0,0,0,1
"18096",0,0,0,1
"18097",0,0,1,0
"18098",0,0,0,1
"18099",0,0,0,1
"18100",0,0,0,1
"18108",0,1,0,0
"18109",0,1,0,0
"18110",0,0,1,0
"18111",1,0,0,0
"18112",0,1,0,0
"18113",0,1,0,0
"18114",0,1,0,0
"18115",0,1,0,0
"18116",0,1,0,0
"18117",0,1,0,0
"18118",0,1,0,0
"18119",0,1,0,0
"18127",0,1,0,0
"18128",0,1,0,0
"18129",1,0,0,0
"18130",1,0,0,0
"18131",1,0,0,0
"18132",0,0,1,0
"18133",1,0,0,0
"18134",0,1,0,0
"18135",1,0,0,0
"18136",1,0,0,0
"18137",1,0,0,0
"18138",0,1,0,0
"18146",0,0,0,1
"18147",0,1,0,0
"18148",0,0,1,0
"18149",1,0,0,0
"18150",0,1,0,0
"18151",0,0,0,1
"18152",1,0,0,0
"18153",0,0,0,1
"18154",0,0,0,1
"18155",0,0,1,0
"18156",0,0,1,0
"18157",0,1,0,0
"18165",0,0,1,0
"18166",0,0,1,0
"18167",1,0,0,0
"18168",1,0,0,0
"18169",0,1,0,0
"18170",0,1,0,0
"18171",0,1,0,0
"18172",1,0,0,0
"18173",0,1,0,0
"18174",1,0,0,0
"18175",0,1,0,0
"18176",0,1,0,0
"18184",0,1,0,0
"18185",0,1,0,0
"18186",0,0,0,1
"18187",0,0,0,1
"18188",0,0,1,0
"18189",0,0,0,1
"18190",0,0,0,1
"18191",0,0,0,1
"18192",0,0,0,1
"18193",0,0,0,1
"18194",0,0,0,1
"18195",0,0,0,1
"18203",1,0,0,0
"18204",0,1,0,0
"18205",0,1,0,0
"18206",0,1,0,0
"18207",0,1,0,0
"18208",1,0,0,0
"18209",0,1,0,0
"18210",1,0,0,0
"18211",0,0,1,0
"18212",0,0,1,0
"18213",0,1,0,0
"18214",0,1,0,0
"18222",0,0,0,1
"18223",0,0,0,1
"18224",0,0,1,0
"18225",0,0,0,1
"18226",0,0,0,1
"18227",0,0,0,1
"18228",0,0,0,1
"18229",0,0,0,1
"18230",0,0,0,1
"18231",0,0,0,1
"18232",0,0,0,1
"18233",0,0,0,1
"18241",0,0,0,1
"18242",0,0,0,1
"18243",0,0,0,1
"18244",0,0,0,1
"18245",0,0,0,1
"18246",0,0,1,0
"18247",0,0,0,1
"18248",0,0,0,1
"18249",0,0,0,1
"18250",0,0,0,1
"18251",0,0,0,1
"18252",0,1,0,0
"18260",1,0,0,0
"18261",1,0,0,0
"18262",0,1,0,0
"18263",0,0,0,1
"18264",0,0,1,0
"18265",0,0,1,0
"18266",0,0,0,1
"18267",1,0,0,0
"18268",0,0,0,1
"18269",0,0,0,1
"18270",0,1,0,0
"18271",0,0,0,1
"18279",1,0,0,0
"18280",1,0,0,0
"18281",0,1,0,0
"18282",0,0,1,0
"18283",0,1,0,0
"18284",0,0,1,0
"18285",0,1,0,0
"18286",0,1,0,0
"18287",1,0,0,0
"18288",0,0,1,0
"18289",1,0,0,0
"18290",1,0,0,0
"18298",0,0,0,1
"18299",0,0,0,1
"18300",0,0,0,1
"18301",0,0,1,0
"18302",0,0,1,0
"18303",0,0,0,1
"18304",0,0,0,1
"18305",0,0,1,0
"18306",0,0,1,0
"18307",0,0,0,1
"18308",0,0,0,1
"18309",0,0,0,1
"18317",1,0,0,0
"18318",0,0,1,0
"18319",0,1,0,0
"18320",0,1,0,0
"18321",0,0,1,0
"18322",0,0,1,0
"18323",0,0,1,0
"18324",0,0,1,0
"18325",0,0,1,0
"18326",0,0,1,0
"18327",0,0,1,0
"18328",1,0,0,0
"18336",0,1,0,0
"18337",0,0,0,1
"18338",1,0,0,0
"18339",0,0,0,1
"18340",0,0,0,1
"18341",0,0,0,1
"18342",0,0,0,1
"18343",0,0,0,1
"18344",0,0,0,1
"18345",0,0,0,1
"18346",0,0,1,0
"18347",0,0,0,1
"18355",0,1,0,0
"18356",0,0,1,0
"18357",0,0,1,0
"18358",1,0,0,0
"18359",0,0,1,0
"18360",0,1,0,0
"18361",0,0,1,0
"18362",1,0,0,0
"18363",1,0,0,0
"18364",0,0,0,1
"18365",1,0,0,0
"18366",1,0,0,0
"18374",0,1,0,0
"18375",0,0,1,0
"18376",1,0,0,0
"18377",1,0,0,0
"18378",0,0,1,0
"18379",1,0,0,0
"18380",0,0,1,0
"18381",1,0,0,0
"18382",0,1,0,0
"18383",1,0,0,0
"18384",0,0,1,0
"18385",0,0,1,0
"18393",0,0,0,1
"18394",0,0,0,1
"18395",0,0,0,1
"18396",0,0,0,1
"18397",0,0,0,1
"18398",0,0,0,1
"18399",0,0,0,1
"18400",0,0,0,1
"18401",0,0,0,1
"18402",0,0,0,1
"18403",0,0,0,1
"18404",0,0,0,1
"18412",0,1,0,0
"18413",0,0,0,1
"18414",0,0,0,1
"18415",1,0,0,0
"18416",0,0,0,1
"18417",0,0,0,1
"18418",0,0,0,1
"18419",0,0,0,1
"18420",0,0,0,1
"18421",0,0,0,1
"18422",0,0,0,1
"18423",0,1,0,0
"18431",0,1,0,0
"18432",0,1,0,0
"18433",0,0,1,0
"18434",0,0,1,0
"18435",0,1,0,0
"18436",0,0,1,0
"18437",0,1,0,0
"18438",0,1,0,0
"18439",0,0,1,0
"18440",0,0,0,1
"18441",1,0,0,0
"18442",1,0,0,0
"18450",0,1,0,0
"18451",0,0,1,0
"18452",0,0,1,0
"18453",0,1,0,0
"18454",0,1,0,0
"18455",1,0,0,0
"18456",0,0,1,0
"18457",0,0,1,0
"18458",1,0,0,0
"18459",0,0,1,0
"18460",0,1,0,0
"18461",0,1,0,0
"18469",1,0,0,0
"18470",0,1,0,0
"18471",1,0,0,0
"18472",0,0,1,0
"18473",0,1,0,0
"18474",1,0,0,0
"18475",0,0,1,0
"18476",1,0,0,0
"18477",0,0,1,0
"18478",0,1,0,0
"18479",0,0,1,0
"18480",1,0,0,0
"18488",0,0,0,1
"18489",0,0,0,1
"18490",0,0,0,1
"18491",0,0,1,0
"18492",0,0,0,1
"18493",0,1,0,0
"18494",0,0,0,1
"18495",0,0,1,0
"18496",0,0,0,1
"18497",0,0,0,1
"18498",0,0,0,1
"18499",0,0,0,1
"18507",0,0,1,0
"18508",0,1,0,0
"18509",1,0,0,0
"18510",0,1,0,0
"18511",1,0,0,0
"18512",0,0,1,0
"18513",0,0,1,0
"18514",0,1,0,0
"18515",0,0,1,0
"18516",1,0,0,0
"18517",0,0,1,0
"18518",0,0,1,0
"18526",1,0,0,0
"18527",0,1,0,0
"18528",1,0,0,0
"18529",0,1,0,0
"18530",0,1,0,0
"18531",0,0,1,0
"18532",0,0,0,1
"18533",0,1,0,0
"18534",0,0,1,0
"18535",0,0,0,1
"18536",0,0,0,1
"18537",0,0,0,1
"18545",0,1,0,0
"18546",0,0,0,1
"18547",1,0,0,0
"18548",0,0,0,1
"18549",0,0,0,1
"18550",0,0,0,1
"18551",0,0,0,1
"18552",0,0,0,1
"18553",0,0,1,0
"18554",1,0,0,0
"18555",0,1,0,0
"18556",0,0,1,0
"18564",0,0,0,1
"18565",0,0,0,1
"18566",0,0,1,0
"18567",0,1,0,0
"18568",1,0,0,0
"18569",0,0,1,0
"18570",0,0,0,1
"18571",1,0,0,0
"18572",0,0,0,1
"18573",0,0,1,0
"18574",0,0,0,1
"18575",0,0,1,0
"18583",0,0,0,1
"18584",0,1,0,0
"18585",0,0,1,0
"18586",1,0,0,0
"18587",0,0,1,0
"18588",0,0,0,1
"18589",0,0,0,1
"18590",1,0,0,0
"18591",0,0,1,0
"18592",0,0,1,0
"18593",0,0,0,1
"18594",0,0,0,1
"18602",0,0,1,0
"18603",0,0,0,1
"18604",1,0,0,0
"18605",1,0,0,0
"18606",0,1,0,0
"18607",1,0,0,0
"18608",1,0,0,0
"18609",1,0,0,0
"18610",0,0,0,1
"18611",0,0,1,0
"18612",1,0,0,0
"18613",0,1,0,0
"18621",0,0,0,1
"18622",0,0,0,1
"18623",0,0,1,0
"18624",0,1,0,0
"18625",0,0,0,1
"18626",0,0,0,1
"18627",1,0,0,0
"18628",0,0,0,1
"18629",0,0,0,1
"18630",0,0,0,1
"18631",0,0,0,1
"18632",0,1,0,0
"18640",0,1,0,0
"18641",0,0,1,0
"18642",0,1,0,0
"18643",0,0,0,1
"18644",0,0,1,0
"18645",1,0,0,0
"18646",0,0,0,1
"18647",0,0,0,1
"18648",0,0,1,0
"18649",0,1,0,0
"18650",1,0,0,0
"18651",0,0,1,0
"18659",0,1,0,0
"18660",0,0,1,0
"18661",0,0,1,0
"18662",0,1,0,0
"18663",1,0,0,0
"18664",0,0,1,0
"18665",1,0,0,0
"18666",0,0,1,0
"18667",0,1,0,0
"18668",1,0,0,0
"18669",0,0,1,0
"18670",0,0,1,0
"18678",0,1,0,0
"18679",1,0,0,0
"18680",0,1,0,0
"18681",0,1,0,0
"18682",0,1,0,0
"18683",0,1,0,0
"18684",1,0,0,0
"18685",0,0,1,0
"18686",0,1,0,0
"18687",0,1,0,0
"18688",0,1,0,0
"18689",0,0,1,0
"18697",0,0,0,1
"18698",0,0,0,1
"18699",0,0,0,1
"18700",0,0,1,0
"18701",0,0,0,1
"18702",0,0,0,1
"18703",1,0,0,0
"18704",1,0,0,0
"18705",0,0,1,0
"18706",0,0,0,1
"18707",0,0,0,1
"18708",0,0,0,1
"18716",0,1,0,0
"18717",0,0,1,0
"18718",1,0,0,0
"18719",0,0,0,1
"18720",0,1,0,0
"18721",0,0,0,1
"18722",0,0,1,0
"18723",0,0,1,0
"18724",0,0,0,1
"18725",0,0,1,0
"18726",0,0,0,1
"18727",0,0,0,1
"18735",0,0,0,1
"18736",0,0,0,1
"18737",0,0,0,1
"18738",0,0,0,1
"18739",0,0,0,1
"18740",1,0,0,0
"18741",0,1,0,0
"18742",0,0,0,1
"18743",0,0,0,1
"18744",0,0,0,1
"18745",0,0,0,1
"18746",0,0,0,1
"18754",0,0,1,0
"18755",1,0,0,0
"18756",1,0,0,0
"18757",0,1,0,0
"18758",0,0,1,0
"18759",1,0,0,0
"18760",0,0,0,1
"18761",0,0,0,1
"18762",0,1,0,0
"18763",1,0,0,0
"18764",0,0,1,0
"18765",0,1,0,0
"18773",1,0,0,0
"18774",0,0,1,0
"18775",0,1,0,0
"18776",1,0,0,0
"18777",0,0,1,0
"18778",1,0,0,0
"18779",0,0,1,0
"18780",0,0,1,0
"18781",1,0,0,0
"18782",0,0,1,0
"18783",1,0,0,0
"18784",0,1,0,0
"18792",0,1,0,0
"18793",0,0,0,1
"18794",1,0,0,0
"18795",0,1,0,0
"18796",0,0,0,1
"18797",1,0,0,0
"18798",0,0,1,0
"18799",0,0,0,1
"18800",1,0,0,0
"18801",0,0,0,1
"18802",0,1,0,0
"18803",0,0,0,1
"18811",1,0,0,0
"18812",0,0,1,0
"18813",0,0,0,1
"18814",0,0,1,0
"18815",0,0,1,0
"18816",0,0,1,0
"18817",0,0,1,0
"18818",1,0,0,0
"18819",0,0,1,0
"18820",0,0,0,1
"18821",1,0,0,0
"18822",1,0,0,0
"18830",0,0,0,1
"18831",0,1,0,0
"18832",0,0,0,1
"18833",0,1,0,0
"18834",0,0,0,1
"18835",1,0,0,0
"18836",0,0,0,1
"18837",0,0,0,1
"18838",0,0,0,1
"18839",0,0,0,1
"18840",0,0,0,1
"18841",0,0,0,1
"18849",1,0,0,0
"18850",1,0,0,0
"18851",1,0,0,0
"18852",0,0,1,0
"18853",0,1,0,0
"18854",0,0,1,0
"18855",1,0,0,0
"18856",0,1,0,0
"18857",0,1,0,0
"18858",0,0,1,0
"18859",1,0,0,0
"18860",1,0,0,0
"18868",1,0,0,0
"18869",0,0,0,1
"18870",0,0,0,1
"18871",0,0,0,1
"18872",1,0,0,0
"18873",0,1,0,0
"18874",0,0,0,1
"18875",0,0,0,1
"18876",0,1,0,0
"18877",0,0,0,1
"18878",1,0,0,0
"18879",0,0,0,1
"18887",0,0,1,0
"18888",0,0,0,1
"18889",0,1,0,0
"18890",0,0,0,1
"18891",1,0,0,0
"18892",0,0,0,1
"18893",0,0,0,1
"18894",1,0,0,0
"18895",1,0,0,0
"18896",0,0,1,0
"18897",0,0,0,1
"18898",0,1,0,0
"18906",1,0,0,0
"18907",0,1,0,0
"18908",0,0,1,0
"18909",0,1,0,0
"18910",0,0,1,0
"18911",1,0,0,0
"18912",0,0,1,0
"18913",0,1,0,0
"18914",0,1,0,0
"18915",1,0,0,0
"18916",0,0,1,0
"18917",0,0,1,0
"18925",0,1,0,0
"18926",0,0,1,0
"18927",1,0,0,0
"18928",1,0,0,0
"18929",0,0,0,1
"18930",0,1,0,0
"18931",0,1,0,0
"18932",0,0,1,0
"18933",1,0,0,0
"18934",1,0,0,0
"18935",0,0,1,0
"18936",0,0,1,0
"18944",0,1,0,0
"18945",1,0,0,0
"18946",0,0,1,0
"18947",0,1,0,0
"18948",0,0,1,0
"18949",0,0,1,0
"18950",1,0,0,0
"18951",0,0,1,0
"18952",1,0,0,0
"18953",1,0,0,0
"18954",0,0,1,0
"18955",0,1,0,0
"18963",0,0,1,0
"18964",0,0,1,0
"18965",1,0,0,0
"18966",0,0,1,0
"18967",1,0,0,0
"18968",0,1,0,0
"18969",0,1,0,0
"18970",0,1,0,0
"18971",1,0,0,0
"18972",0,1,0,0
"18973",0,0,1,0
"18974",0,0,1,0
"18982",0,0,0,1
"18983",1,0,0,0
"18984",0,0,1,0
"18985",0,1,0,0
"18986",1,0,0,0
"18987",0,0,0,1
"18988",0,1,0,0
"18989",0,0,1,0
"18990",0,0,0,1
"18991",0,0,1,0
"18992",0,0,1,0
"18993",0,0,0,1
"19001",1,0,0,0
"19002",1,0,0,0
"19003",0,0,1,0
"19004",0,0,1,0
"19005",0,1,0,0
"19006",0,1,0,0
"19007",0,0,1,0
"19008",0,1,0,0
"19009",0,0,1,0
"19010",0,0,1,0
"19011",0,0,1,0
"19012",1,0,0,0
"19020",0,0,0,1
"19021",0,0,0,1
"19022",0,0,0,1
"19023",0,0,1,0
"19024",0,0,0,1
"19025",0,0,0,1
"19026",1,0,0,0
"19027",0,1,0,0
"19028",0,0,0,1
"19029",0,1,0,0
"19030",0,0,0,1
"19031",1,0,0,0
"19039",0,1,0,0
"19040",1,0,0,0
"19041",1,0,0,0
"19042",1,0,0,0
"19043",0,1,0,0
"19044",0,1,0,0
"19045",0,0,1,0
"19046",1,0,0,0
"19047",0,0,1,0
"19048",1,0,0,0
"19049",0,0,0,1
"19050",0,1,0,0
"19058",0,0,1,0
"19059",0,0,1,0
"19060",0,0,1,0
"19061",0,0,1,0
"19062",0,1,0,0
"19063",0,1,0,0
"19064",0,0,1,0
"19065",0,1,0,0
"19066",0,0,1,0
"19067",0,1,0,0
"19068",0,1,0,0
"19069",1,0,0,0
"19077",0,0,1,0
"19078",0,0,0,1
"19079",0,0,1,0
"19080",0,0,1,0
"19081",0,0,1,0
"19082",0,0,1,0
"19083",0,1,0,0
"19084",0,0,0,1
"19085",1,0,0,0
"19086",0,0,0,1
"19087",1,0,0,0
"19088",0,1,0,0
"19096",1,0,0,0
"19097",0,0,1,0
"19098",0,0,0,1
"19099",0,0,0,1
"19100",0,0,1,0
"19101",1,0,0,0
"19102",0,0,0,1
"19103",0,0,1,0
"19104",0,0,1,0
"19105",0,0,0,1
"19106",0,0,1,0
"19107",0,0,0,1
"19115",0,0,0,1
"19116",0,0,0,1
"19117",0,0,0,1
"19118",0,0,0,1
"19119",0,0,0,1
"19120",0,0,0,1
"19121",0,0,0,1
"19122",0,0,0,1
"19123",0,0,0,1
"19124",0,0,0,1
"19125",0,0,0,1
"19126",0,0,0,1
"19134",1,0,0,0
"19135",1,0,0,0
"19136",1,0,0,0
"19137",1,0,0,0
"19138",1,0,0,0
"19139",0,0,0,1
"19140",1,0,0,0
"19141",0,1,0,0
"19142",1,0,0,0
"19143",0,0,1,0
"19144",1,0,0,0
"19145",0,1,0,0
"19153",1,0,0,0
"19154",0,0,0,1
"19155",1,0,0,0
"19156",1,0,0,0
"19157",0,1,0,0
"19158",0,0,1,0
"19159",1,0,0,0
"19160",0,0,0,1
"19161",0,0,0,1
"19162",1,0,0,0
"19163",1,0,0,0
"19164",0,0,1,0
"19172",0,0,1,0
"19173",0,0,1,0
"19174",0,1,0,0
"19175",0,0,1,0
"19176",0,1,0,0
"19177",0,1,0,0
"19178",1,0,0,0
"19179",0,0,1,0
"19180",0,0,1,0
"19181",1,0,0,0
"19182",0,1,0,0
"19183",0,1,0,0
"19191",0,0,1,0
"19192",0,1,0,0
"19193",0,0,1,0
"19194",1,0,0,0
"19195",0,0,1,0
"19196",0,1,0,0
"19197",0,1,0,0
"19198",0,1,0,0
"19199",0,1,0,0
"19200",0,0,1,0
"19201",0,0,1,0
"19202",0,0,1,0
"19210",0,1,0,0
"19211",0,0,1,0
"19212",0,1,0,0
"19213",1,0,0,0
"19214",0,1,0,0
"19215",1,0,0,0
"19216",0,0,1,0
"19217",0,0,1,0
"19218",0,0,1,0
"19219",1,0,0,0
"19220",0,0,0,1
"19221",0,0,1,0
"19229",0,1,0,0
"19230",0,1,0,0
"19231",0,0,1,0
"19232",1,0,0,0
"19233",0,0,1,0
"19234",1,0,0,0
"19235",0,1,0,0
"19236",1,0,0,0
"19237",0,0,0,1
"19238",0,0,0,1
"19239",0,0,0,1
"19240",0,1,0,0
"19248",1,0,0,0
"19249",0,0,0,1
"19250",1,0,0,0
"19251",0,1,0,0
"19252",0,1,0,0
"19253",1,0,0,0
"19254",0,0,1,0
"19255",0,1,0,0
"19256",0,0,1,0
"19257",0,0,0,1
"19258",0,1,0,0
"19259",0,0,0,1
"19267",0,0,1,0
"19268",0,0,0,1
"19269",0,0,0,1
"19270",0,0,0,1
"19271",0,0,0,1
"19272",0,0,0,1
"19273",0,1,0,0
"19274",0,0,0,1
"19275",0,0,0,1
"19276",0,1,0,0
"19277",1,0,0,0
"19278",0,1,0,0
"19286",1,0,0,0
"19287",1,0,0,0
"19288",1,0,0,0
"19289",0,0,1,0
"19290",1,0,0,0
"19291",0,1,0,0
"19292",0,0,1,0
"19293",0,1,0,0
"19294",0,1,0,0
"19295",0,1,0,0
"19296",1,0,0,0
"19297",0,0,0,1
"19305",1,0,0,0
"19306",0,0,0,1
"19307",0,0,0,1
"19308",1,0,0,0
"19309",0,1,0,0
"19310",0,0,0,1
"19311",0,0,0,1
"19312",0,0,1,0
"19313",0,0,0,1
"19314",0,0,0,1
"19315",0,0,0,1
"19316",0,0,0,1
"19324",1,0,0,0
"19325",0,1,0,0
"19326",0,0,0,1
"19327",0,0,0,1
"19328",0,0,1,0
"19329",1,0,0,0
"19330",0,0,0,1
"19331",0,0,1,0
"19332",1,0,0,0
"19333",0,0,0,1
"19334",1,0,0,0
"19335",1,0,0,0
"19343",0,0,0,1
"19344",0,0,0,1
"19345",0,0,0,1
"19346",0,0,0,1
"19347",1,0,0,0
"19348",0,0,0,1
"19349",0,0,0,1
"19350",0,1,0,0
"19351",0,0,0,1
"19352",0,0,1,0
"19353",0,0,0,1
"19354",0,0,0,1
"19362",1,0,0,0
"19363",0,1,0,0
"19364",1,0,0,0
"19365",0,1,0,0
"19366",1,0,0,0
"19367",0,0,1,0
"19368",1,0,0,0
"19369",1,0,0,0
"19370",0,0,0,1
"19371",0,1,0,0
"19372",0,0,1,0
"19373",0,0,1,0
"19381",0,0,1,0
"19382",0,1,0,0
"19383",0,0,1,0
"19384",1,0,0,0
"19385",1,0,0,0
"19386",1,0,0,0
"19387",1,0,0,0
"19388",0,0,1,0
"19389",0,0,1,0
"19390",0,1,0,0
"19391",0,0,0,1
"19392",0,1,0,0
"19400",0,0,1,0
"19401",0,1,0,0
"19402",1,0,0,0
"19403",1,0,0,0
"19404",0,0,1,0
"19405",0,0,1,0
"19406",1,0,0,0
"19407",0,1,0,0
"19408",0,0,1,0
"19409",0,0,1,0
"19410",0,1,0,0
"19411",1,0,0,0
"19419",1,0,0,0
"19420",0,1,0,0
"19421",1,0,0,0
"19422",0,0,1,0
"19423",1,0,0,0
"19424",0,1,0,0
"19425",0,0,1,0
"19426",0,0,1,0
"19427",0,0,1,0
"19428",0,0,1,0
"19429",0,1,0,0
"19430",0,0,1,0
"19438",1,0,0,0
"19439",0,0,0,1
"19440",1,0,0,0
"19441",1,0,0,0
"19442",0,0,1,0
"19443",0,0,0,1
"19444",0,0,0,1
"19445",1,0,0,0
"19446",1,0,0,0
"19447",0,0,1,0
"19448",0,0,0,1
"19449",1,0,0,0
"19457",0,0,1,0
"19458",1,0,0,0
"19459",0,0,1,0
"19460",0,1,0,0
"19461",1,0,0,0
"19462",0,1,0,0
"19463",0,1,0,0
"19464",1,0,0,0
"19465",0,1,0,0
"19466",0,0,1,0
"19467",0,1,0,0
"19468",0,1,0,0
"19476",0,0,1,0
"19477",0,1,0,0
"19478",0,0,1,0
"19479",0,1,0,0
"19480",0,0,1,0
"19481",0,1,0,0
"19482",1,0,0,0
"19483",0,1,0,0
"19484",0,1,0,0
"19485",0,1,0,0
"19486",1,0,0,0
"19487",0,1,0,0
"19495",0,0,0,1
"19496",0,1,0,0
"19497",0,0,1,0
"19498",1,0,0,0
"19499",0,0,0,1
"19500",0,0,0,1
"19501",0,0,0,1
"19502",1,0,0,0
"19503",1,0,0,0
"19504",1,0,0,0
"19505",0,0,0,1
"19506",0,1,0,0
"19514",0,0,0,1
"19515",0,0,0,1
"19516",0,0,0,1
"19517",0,0,0,1
"19518",0,0,0,1
"19519",0,0,1,0
"19520",0,0,0,1
"19521",0,0,0,1
"19522",0,0,0,1
"19523",0,1,0,0
"19524",0,0,0,1
"19525",0,1,0,0
"19533",0,1,0,0
"19534",1,0,0,0
"19535",1,0,0,0
"19536",0,0,0,1
"19537",0,0,0,1
"19538",0,0,0,1
"19539",0,0,1,0
"19540",0,1,0,0
"19541",0,0,1,0
"19542",1,0,0,0
"19543",0,1,0,0
"19544",0,0,0,1
"19552",0,0,0,1
"19553",0,0,0,1
"19554",0,1,0,0
"19555",0,0,0,1
"19556",0,0,1,0
"19557",0,1,0,0
"19558",0,1,0,0
"19559",1,0,0,0
"19560",0,0,0,1
"19561",0,0,1,0
"19562",0,0,0,1
"19563",0,0,1,0
"19571",1,0,0,0
"19572",0,0,0,1
"19573",0,0,0,1
"19574",0,1,0,0
"19575",0,0,0,1
"19576",0,0,0,1
"19577",0,0,0,1
"19578",0,0,0,1
"19579",0,0,0,1
"19580",0,0,0,1
"19581",0,0,1,0
"19582",0,0,1,0
"19590",1,0,0,0
"19591",0,1,0,0
"19592",0,1,0,0
"19593",0,1,0,0
"19594",0,1,0,0
"19595",0,0,1,0
"19596",0,0,1,0
"19597",1,0,0,0
"19598",1,0,0,0
"19599",1,0,0,0
"19600",1,0,0,0
"19601",0,0,1,0
"19609",0,0,1,0
"19610",1,0,0,0
"19611",0,0,1,0
"19612",0,0,0,1
"19613",0,0,1,0
"19614",0,1,0,0
"19615",1,0,0,0
"19616",0,0,0,1
"19617",0,0,0,1
"19618",0,0,1,0
"19619",0,0,1,0
"19620",1,0,0,0
"19628",0,1,0,0
"19629",1,0,0,0
"19630",0,1,0,0
"19631",0,1,0,0
"19632",0,1,0,0
"19633",0,1,0,0
"19634",0,0,0,1
"19635",0,1,0,0
"19636",0,0,1,0
"19637",0,0,0,1
"19638",0,1,0,0
"19639",0,0,0,1
"19647",1,0,0,0
"19648",1,0,0,0
"19649",1,0,0,0
"19650",1,0,0,0
"19651",0,1,0,0
"19652",0,1,0,0
"19653",0,0,1,0
"19654",0,0,1,0
"19655",0,1,0,0
"19656",1,0,0,0
"19657",0,0,0,1
"19658",0,0,0,1
"19666",0,1,0,0
"19667",0,1,0,0
"19668",0,1,0,0
"19669",0,1,0,0
"19670",0,0,1,0
"19671",0,1,0,0
"19672",1,0,0,0
"19673",1,0,0,0
"19674",0,1,0,0
"19675",0,0,1,0
"19676",0,1,0,0
"19677",1,0,0,0
"19685",0,1,0,0
"19686",0,0,1,0
"19687",0,0,0,1
"19688",0,0,0,1
"19689",0,1,0,0
"19690",1,0,0,0
"19691",0,0,1,0
"19692",0,1,0,0
"19693",0,0,0,1
"19694",0,0,1,0
"19695",0,0,0,1
"19696",0,0,0,1
"19704",1,0,0,0
"19705",0,1,0,0
"19706",1,0,0,0
"19707",0,0,0,1
"19708",0,1,0,0
"19709",0,0,1,0
"19710",0,0,1,0
"19711",0,1,0,0
"19712",1,0,0,0
"19713",0,0,1,0
"19714",0,1,0,0
"19715",0,0,0,1
"19723",0,0,0,1
"19724",0,0,0,1
"19725",0,0,1,0
"19726",1,0,0,0
"19727",0,0,0,1
"19728",0,1,0,0
"19729",0,0,0,1
"19730",0,0,0,1
"19731",0,1,0,0
"19732",0,0,0,1
"19733",0,0,1,0
"19734",0,0,0,1
"19742",0,0,1,0
"19743",0,1,0,0
"19744",0,0,0,1
"19745",0,0,0,1
"19746",0,0,0,1
"19747",0,0,0,1
"19748",0,0,0,1
"19749",0,0,0,1
"19750",0,0,0,1
"19751",0,0,0,1
"19752",0,0,1,0
"19753",0,0,0,1
"19761",1,0,0,0
"19762",0,1,0,0
"19763",0,1,0,0
"19764",0,1,0,0
"19765",1,0,0,0
"19766",1,0,0,0
"19767",1,0,0,0
"19768",1,0,0,0
"19769",0,0,1,0
"19770",0,1,0,0
"19771",0,1,0,0
"19772",0,1,0,0
"19780",0,0,0,1
"19781",1,0,0,0
"19782",0,1,0,0
"19783",0,0,0,1
"19784",0,0,0,1
"19785",0,0,0,1
"19786",0,0,0,1
"19787",0,0,0,1
"19788",0,0,0,1
"19789",0,0,0,1
"19790",0,0,0,1
"19791",0,0,0,1
"19799",0,0,0,1
"19800",1,0,0,0
"19801",0,0,0,1
"19802",0,0,0,1
"19803",0,0,0,1
"19804",0,0,0,1
"19805",0,1,0,0
"19806",0,0,0,1
"19807",0,0,0,1
"19808",0,0,0,1
"19809",0,1,0,0
"19810",0,0,0,1
"19818",0,0,0,1
"19819",0,0,0,1
"19820",0,0,0,1
"19821",0,0,0,1
"19822",0,0,0,1
"19823",0,0,0,1
"19824",0,0,0,1
"19825",0,0,0,1
"19826",0,0,0,1
"19827",0,0,0,1
"19828",0,0,0,1
"19829",0,0,0,1
"19837",1,0,0,0
"19838",0,0,1,0
"19839",0,1,0,0
"19840",0,1,0,0
"19841",0,1,0,0
"19842",1,0,0,0
"19843",0,1,0,0
"19844",1,0,0,0
"19845",0,0,1,0
"19846",1,0,0,0
"19847",1,0,0,0
"19848",0,0,1,0
"19856",0,0,1,0
"19857",0,0,1,0
"19858",0,1,0,0
"19859",1,0,0,0
"19860",0,0,1,0
"19861",1,0,0,0
"19862",1,0,0,0
"19863",1,0,0,0
"19864",0,1,0,0
"19865",0,1,0,0
"19866",0,0,1,0
"19867",1,0,0,0
"19875",0,0,0,1
"19876",0,0,1,0
"19877",0,0,0,1
"19878",0,0,1,0
"19879",1,0,0,0
"19880",0,0,1,0
"19881",0,0,1,0
"19882",0,0,1,0
"19883",0,0,1,0
"19884",0,1,0,0
"19885",0,0,1,0
"19886",1,0,0,0
"19894",0,1,0,0
"19895",1,0,0,0
"19896",1,0,0,0
"19897",1,0,0,0
"19898",0,0,0,1
"19899",0,0,0,1
"19900",0,0,0,1
"19901",1,0,0,0
"19902",0,0,1,0
"19903",0,0,0,1
"19904",0,0,0,1
"19905",0,0,0,1
"19913",0,0,1,0
"19914",0,1,0,0
"19915",0,0,0,1
"19916",0,0,0,1
"19917",0,0,0,1
"19918",0,0,1,0
"19919",0,0,0,1
"19920",0,0,0,1
"19921",0,1,0,0
